#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
82376	853271	856052	33591	36125	YJL168C	YPL055C	SET2	LGE1	EZL1|histone methyltransferase SET2|KMT3|L000003090	-	Synthetic Lethality	genetic	Krogan NJ (2003)	12773564	559292	559292	Low Throughput|High Throughput	-	-	inviable	High Throughput: SGA analysis|Low Throughput: Interaction confirmed by tetrad analysis.	-	BIOGRID
2072270	856052	850505	36125	31108	YPL055C	YFL038C	LGE1	YPT1	-	Rab family GTPase YPT1|YP2|L000002543	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1264	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - ypt1-3 [SGA score = -0.1264, P-value = 0.001165]	-	BIOGRID
2072271	856052	850504	36125	31107	YPL055C	YFL039C	LGE1	ACT1	-	ABY1|END7|actin|L000000025	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1864	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - act1-120 [SGA score = -0.1864, P-value = 2.039E-5]|alleles: lge1 - act1-129 [SGA score = -0.1756, P-value = 2.191E-16]	-	BIOGRID
2072272	856052	850554	36125	31152	YPL055C	YFR004W	LGE1	RPN11	-	MPR1|proteasome regulatory particle lid subunit RPN11|L000002976|L000002965	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1421	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rpn11-8 [SGA score = -0.1421, P-value = 0.001746]	-	BIOGRID
2072273	856052	850555	36125	31153	YPL055C	YFR005C	LGE1	SAD1	-	L000001795	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2056	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - sad1-1 [SGA score = -0.2056, P-value = 3.049E-10]	-	BIOGRID
2072274	856052	850598	36125	31195	YPL055C	YFR037C	LGE1	RSC8	-	SWH3|L000003458|L000003393	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1324	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rsc8-ts16 [SGA score = -0.1324, P-value = 0.02898]	-	BIOGRID
2072275	856052	850613	36125	31210	YPL055C	YFR052W	LGE1	RPN12	-	NIN1|proteasome regulatory particle lid subunit RPN12|L000001251	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1584	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rpn12-1 [SGA score = -0.1584, P-value = 1.685E-23]	-	BIOGRID
2072276	856052	852834	36125	33200	YPL055C	YGL048C	LGE1	RPT6	-	CIM3|CRL3|SCB68|SUG1|proteasome regulatory particle base subunit RPT6|L000002174|L000000406|L000002265	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2063	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rpt6-1-supp1 [SGA score = -0.2063, P-value = 6.753E-12]	-	BIOGRID
2072277	856052	852765	36125	33138	YPL055C	YGL113W	LGE1	SLD3	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1705	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - sld3-5001 [SGA score = -0.1705, P-value = 0.003398]	-	BIOGRID
2072278	856052	852885	36125	33246	YPL055C	YGR002C	LGE1	SWC4	-	EAF2|GOD1	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1789	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - swc4-4 [SGA score = -0.1789, P-value = 0.02121]	-	BIOGRID
2072279	856052	852889	36125	33250	YPL055C	YGR006W	LGE1	PRP18	-	L000001505	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1585	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - prp18-1202 [SGA score = -0.1585, P-value = 3.336E-5]	-	BIOGRID
2072280	856052	853016	36125	33364	YPL055C	YGR119C	LGE1	NUP57	-	FG-nucleoporin NUP57|L000002619	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1984	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - nup57-e17 [SGA score = -0.1984, P-value = 0.003345]	-	BIOGRID
2072281	856052	853060	36125	33404	YPL055C	YGR156W	LGE1	PTI1	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1685	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - pti1-ts1-supp1 [SGA score = -0.1685, P-value = 0.009768]|alleles: lge1 - pti1-ts7-supp1 [SGA score = -0.1388, P-value = 0.0007675]	-	BIOGRID
2072282	856052	853109	36125	33448	YPL055C	YGR195W	LGE1	SKI6	-	ECM20|RRP41|L000003895|L000004426	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.128	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - ski6-5001 [SGA score = -0.1280, P-value = 8.08E-5]	-	BIOGRID
2072283	856052	853133	36125	33472	YPL055C	YGR218W	LGE1	CRM1	-	KAP124|XPO1|exportin CRM1|L000000420	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1751	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - crm1-1 [SGA score = -0.1751, P-value = 5.659E-112]	-	BIOGRID
2072284	856052	856431	36125	36467	YPL055C	YHR036W	LGE1	BRL1	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1581	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - brl1-c371r [SGA score = -0.1581, P-value = 0.007707]	-	BIOGRID
2072285	856052	856571	36125	36600	YPL055C	YHR166C	LGE1	CDC23	-	anaphase promoting complex subunit CDC23|L000000261	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1447	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - cdc23-1 [SGA score = -0.1447, P-value = 4.32E-7]	-	BIOGRID
2072286	856052	853410	36125	33718	YPL055C	YJL039C	LGE1	NUP192	-	S000007465	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2446	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - nup192-15 [SGA score = -0.2446, P-value = 1.215E-24]	-	BIOGRID
2072287	856052	853606	36125	33897	YPL055C	YJR141W	LGE1	YJR141W	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1711	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - ipa1-5001 [SGA score = -0.1711, P-value = 0.01865]	-	BIOGRID
2072288	856052	853851	36125	34114	YPL055C	YKL018W	LGE1	SWD2	-	CPS35|SAF37	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1324	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - swd2-1 [SGA score = -0.1324, P-value = 0.03833]	-	BIOGRID
2072289	856052	850623	36125	31217	YPL055C	YLL036C	LGE1	PRP19	-	PSO4|E3 ubiquitin-protein ligase PRP19|L000001506	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2093	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - prp19-1 [SGA score = -0.2093, P-value = 0.001528]	-	BIOGRID
2072290	856052	850691	36125	31278	YPL055C	YLR005W	LGE1	SSL1	-	TFIIH/NER complex subunit SSL1|L000002085	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2052	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - ssl1-5001 [SGA score = -0.2052, P-value = 0.00395]	-	BIOGRID
2072291	856052	850775	36125	31359	YPL055C	YLR086W	LGE1	SMC4	-	condensin subunit SMC4|L000003472	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1725	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - smc4-1 [SGA score = -0.1725, P-value = 2.245E-44]	-	BIOGRID
2072292	856052	850790	36125	31374	YPL055C	YLR100W	LGE1	ERG27	-	3-keto-steroid reductase	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1544	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - erg27-5001 [SGA score = -0.1544, P-value = 0.00809]	-	BIOGRID
2072293	856052	850883	36125	31456	YPL055C	YLR186W	LGE1	EMG1	-	NEP1	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1497	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - emg1-1 [SGA score = -0.1497, P-value = 0.003285]	-	BIOGRID
2072294	856052	850973	36125	31536	YPL055C	YLR268W	LGE1	SEC22	-	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1459	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - sec22-1 [SGA score = -0.1459, P-value = 0.02094]	-	BIOGRID
2072295	856052	854985	36125	35146	YPL055C	YML023C	LGE1	NSE5	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1809	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - nse5-ts4 [SGA score = -0.1809, P-value = 2.788E-70]	-	BIOGRID
2072296	856052	854912	36125	35078	YPL055C	YML127W	LGE1	RSC9	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1263	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rsc9-5001 [SGA score = -0.1263, P-value = 0.00299]	-	BIOGRID
2072297	856052	855237	36125	35375	YPL055C	YMR197C	LGE1	VTI1	-	L000003598	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1489	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - vti1-11-supp1 [SGA score = -0.1489, P-value = 0.000286]	-	BIOGRID
2072298	856052	855275	36125	35413	YPL055C	YMR235C	LGE1	RNA1	-	L000001649	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1665	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rna1-1 [SGA score = -0.1665, P-value = 3.748E-31]	-	BIOGRID
2072299	856052	855726	36125	35819	YPL055C	YNL006W	LGE1	LST8	-	TOR complex subunit LST8|L000004356	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1305	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - lst8-15 [SGA score = -0.1305, P-value = 0.02288]	-	BIOGRID
2072300	856052	855737	36125	35829	YPL055C	YNR003C	LGE1	RPC34	-	C34|L000001689	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.12	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rpc34-1 [SGA score = -0.1200, P-value = 1.145E-8]	-	BIOGRID
2072301	856052	855760	36125	35850	YPL055C	YNR026C	LGE1	SEC12	-	SED2|Sar family guanine nucleotide exchange factor SEC12|L000001837	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1275	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - sec12-1 [SGA score = -0.1275, P-value = 0.02306]	-	BIOGRID
2072302	856052	853985	36125	34241	YPL055C	YOL135C	LGE1	MED7	-	L000003916	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1292	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - med7-141 [SGA score = -0.1292, P-value = 9.263E-8]	-	BIOGRID
2072303	856052	854185	36125	34424	YPL055C	YOR020C	LGE1	HSP10	-	CPN10|L000000815	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2074	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - hsp10-ts [SGA score = -0.2074, P-value = 4.242E-6]	-	BIOGRID
2072304	856052	854241	36125	34473	YPL055C	YOR074C	LGE1	CDC21	-	CRT9|TMP1|thymidylate synthase|YOR29-25|L000000260	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1604	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - cdc21-1 [SGA score = -0.1604, P-value = 1.583E-25]	-	BIOGRID
2072305	856052	854322	36125	34547	YPL055C	YOR151C	LGE1	RPB2	-	RPB150|RPO22|SIT2|SOH2|DNA-directed RNA polymerase II core subunit RPB2|B150|L000001588|L000001676	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2016	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - rpb2-6 [SGA score = -0.2016, P-value = 5.232E-10]	-	BIOGRID
2072306	856052	854424	36125	34640	YPL055C	YOR250C	LGE1	CLP1	-	L000004201	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1229	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - clp1-5001 [SGA score = -0.1229, P-value = 0.03956]	-	BIOGRID
2072307	856052	854513	36125	34718	YPL055C	YOR335C	LGE1	ALA1	-	CDC64|alanine--tRNA ligase|L000000286|L000002757	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1253	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: lge1 - ala1-1 [SGA score = -0.1253, P-value = 5.469E-14]	-	BIOGRID
2075444	851222	856052	31755	36125	YAL011W	YPL055C	SWC3	LGE1	SWC1	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3156	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: swc3 - lge1 [SGA score = -0.3156, P-value = 1.578E-5]	-	BIOGRID
